Schoolnumber,Name,Province,SchoolLevel,District,Grant_Class,latitude,longitude
12263,MOSI-OA-TUNYA ,Matabeleland North,Secondary,Hwange,S3,-17.97253,25.83624
12264,MAWABA,Bulawayo,Primary,Mzilikazi,P2,-20.12491,28.51493
12265,NESHAYA SEC,Matabeleland North,Secondary,Hwange,S3,-17.93358,25.816
12266,NEJAMBEZI SEC,Matabeleland North,Secondary,Hwange,S3,-18.07138,26.2362
12267,DAMPA ,Matabeleland North,Secondary,Hwange,S3,-18.49133,26.91501
12268,NECHILIBI ,Matabeleland North,Secondary,Hwange,S1,-18.57096,27.00565
12269,MBONQANE,Bulawayo,Primary,Khami,P3,-20.19866,28.27733
12270,MNONDU,Matabeleland North,Primary,Umguza,P3,-20.11472,28.24553
12271,CAMERON,Matabeleland North,Primary,Umguza,P3,-19.99449,28.91751
12272,LIBENI ,Matabeleland North,Primary,Umguza,P3,-19.97165,28.82379
12273,MAQAQENI,Matabeleland North,Primary,Umguza,P3,-19.91606,28.88204
12274,NKAYI,Matabeleland North,Primary,Nkayi,P3,-18.96558,28.85334
12275,KATASA ,Matabeleland North,Primary,Nkayi,P3,-19.13208,28.73665
12276,NKUBA,Matabeleland North,Primary,Nkayi,P3,-18.87826,28.87355
12277,MPAKAMA,Matabeleland North,Primary,Nkayi,P3,-19.0017,28.48292
12278,PETANI,Matabeleland North,Primary,Nkayi,P3,-19.06684,28.47092
12279,SESEMBA,Matabeleland North,Primary,Nkayi,P3,-18.97055,28.66648
12280,SIMBO,Matabeleland North,Primary,Nkayi,P3,-18.87755,28.44439
12281,MANOMANO,Matabeleland North,Primary,Nkayi,P3,-18.88796,28.69493
12282,GAMPAKALALA,Matabeleland North,Primary,Nkayi,P3,-18.78095,28.48249
12284,MABAYI,Matabeleland North,Primary,Nkayi,P3,-19.08371,28.71103
12285,MATHETSHANENI,Matabeleland North,Primary,Nkayi,P3,-19.10053,28.81517
12286,MAKWATENI,Matabeleland North,Primary,Nkayi,P3,-18.77923,28.40914
12287,MAGAZI,Matabeleland North,Primary,Nkayi,P3,-18.97649,28.37047
12288,SIPEMBA,Matabeleland North,Primary,Nkayi,P3,-18.78697,28.37784
12289,BHUBHU,Matabeleland North,Primary,Nkayi,P3,-19.07678,28.98918
12290,FUDU,Matabeleland North,Primary,Nkayi,P3,-19.04254,28.61525
12292,LUTSHA,Matabeleland North,Primary,Nkayi,P3,-19.03448,28.53758
12293,SOMLIMO,Matabeleland North,Primary,Nkayi,P3,-18.67774,28.56087
12294,MIZPAH,Matabeleland North,Primary,Hwange,P3,-18.10995,25.90492
12295,CHIDOBE,Matabeleland North,Primary,Hwange,P3,-18.05001,25.87828
12296,JOTSHOLO,Matabeleland North,Primary,Lupane,P3,-18.69155,27.51922
12297,SHABULA,Matabeleland North,Primary,Lupane,P3,-18.86794,27.67628
12298,JABATSHABA ,Matabeleland North,Primary,Lupane,P3,-18.76765,27.49068
12299,MTSHAKABANDANA,Matabeleland North,Primary,Lupane,P3,-18.78154,27.7734
12300,GUMEDE,Matabeleland North,Primary,Lupane,P3,-18.79634,27.59484
12301,MANGANGANGA,Matabeleland North,Primary,Lupane,P3,-18.66942,27.4825
12302,GUNDWANE,Matabeleland North,Primary,Lupane,P3,-18.63249,27.45688
12303,ST GEORGE,Matabeleland North,Primary,Lupane,P3,-18.71381,27.58491
12304,MAGAMA,Matabeleland North,Primary,Tsholotsho,P3,-19.82209,27.81691
12305,MHLABANGUBO,Matabeleland North,Primary,Tsholotsho,P3,-19.81426,27.72387
12306,HLABATHI,Matabeleland North,Primary,Umguza,P3,-19.60226,27.81895
12307,NKWIZHU,Matabeleland North,Primary,Tsholotsho,P3,-19.5451,27.73728
12308,JOWA,Matabeleland North,Primary,Tsholotsho,P3,-19.59309,27.58632
12309,ZIBUNGULULU,Matabeleland North,Primary,Tsholotsho,P3,-19.67583,27.61133
12310,SASEDZA,Matabeleland North,Primary,Tsholotsho,P3,-19.70764,27.5162
12311,MAHOLE,Matabeleland North,Primary,Tsholotsho,P3,-19.58168,27.46699
12312,UMGUZA,Matabeleland North,Primary,Umguza,P3,-19.55529,27.93308
12313,MABHANDA ,Matabeleland North,Primary,Tsholotsho,P3,-19.43806,27.47994
12315,GOMBALUME,Matabeleland North,Primary,Tsholotsho,P3,-19.56797,27.3688
12316,SIPHONGWENI,Matabeleland North,Primary,Tsholotsho,P3,-19.24387,27.69392
12318,TSHAYAMATHOLE,Matabeleland North,Primary,Lupane,P3,-19.17006,27.69964
12319,SIBANGANI,Matabeleland North,Primary,Lupane,P3,-18.99807,27.9424
12320,SIVALO,Matabeleland North,Primary,Nkayi,P3,-18.51495,28.35288
12321,MAFA,Matabeleland North,Primary,Lupane,P3,-19.1858,27.96686
12323,JUMBIKA PRIMARY SCHOOL,Matabeleland North,Primary,Lupane,P3,-19.00746,28.11313
12324,BEMBESI,Matabeleland North,Primary,Bubi,P3,-19.29998,28.12716
12325,MADOTSHWA PRY,Matabeleland North,Primary,Lupane,P3,-18.98446,27.85836
12327,ST PETERS,Bulawayo,Primary,Khami,P3,-20.08037,28.43761
12328,SILWANE,Matabeleland North,Primary,Lupane,P3,-18.93955,28.03878
12329,NDWANE,Matabeleland North,Primary,Lupane,P3,-18.9744,28.23375
12330,MALUNKU,Matabeleland North,Primary,Lupane,P3,-18.84991,28.17402
12331,JIBAJIBA ,Matabeleland North,Primary,Lupane,P3,-18.94544,28.11858
12332,KHESWA,Matabeleland North,Primary,Lupane,P3,-18.96123,28.17223
12333,PUNYUKA,Matabeleland North,Primary,Lupane,P3,-18.83817,28.0917
12334,KOMBA,Matabeleland North,Primary,Lupane,P3,-18.82305,27.91709
12335,MANASA,Matabeleland North,Primary,Lupane,P3,-18.89897,28.24748
12336,LAKE ALICE,Matabeleland North,Primary,Lupane,P3,-19.02283,28.21974
12337,MTHONISELWA,Matabeleland North,Primary,Nkayi,P3,-18.92097,28.34864
12338,INGWALATHI,Matabeleland North,Primary,Nkayi,P3,-18.981,28.85694
12339,SETSHANKE,Matabeleland North,Primary,Nkayi,P3,-18.65417,28.77028
12340,SETSHANKE,Matabeleland North,Secondary,Nkayi,S3,-18.6597,28.77066
12341,TSHELI,Matabeleland North,Primary,Nkayi,P3,-18.57891,28.59488
12342,MAPHASAPHASA,Matabeleland North,Primary,Nkayi,P3,-18.64337,28.86684
12343,GABABI,Matabeleland North,Primary,Nkayi,P3,-18.63128,28.98318
12344,NEKABANDAMA,Matabeleland North,Primary,Hwange,P3,-18.2924,26.68405
12345,SIACHILABA,Matabeleland North,Primary,Binga,P3,-17.91033,27.28715
12346,LUPOTE,Matabeleland North,Primary,Hwange,P3,-18.5101,26.97242
12347,LAMBO,Matabeleland North,Primary,Hwange,P3,-18.40235,26.82587
12348,MABALE,Matabeleland North,Primary,Hwange,P3,-18.56905,27.08414
12349,SIANYANGA,Matabeleland North,Primary,Hwange,P3,-18.49428,27.03626
12350,ST FRANCIS XAVIER PRIMARY,Matabeleland North,Primary,Hwange,P2,-18.33353,26.50815
12351,NDANGABABI,Matabeleland North,Primary,Hwange,P3,-18.49179,26.90844
12352,MAKWANDARA,Matabeleland North,Primary,Hwange,P3,-18.5043,26.84621
12353,ST IGNATIUS,Matabeleland North,Primary,Hwange,P2,-18.35215,26.49162
12354,MAKWA,Matabeleland North,Primary,Hwange,P3,-18.09467,26.65788
12355,MBIZHA,Matabeleland North,Primary,Hwange,P3,-18.09621,26.15852
12356,MILONGA,Matabeleland North,Primary,Hwange,P3,-18.14149,26.22562
12357,KANYWAMBIZI,Matabeleland North,Primary,Hwange,P3,-18.00399,26.2873
12358,ST GEORGES,Matabeleland North,Primary,Hwange,P2,-18.37656,26.49635
12359,NDIMIMBILI,Matabeleland North,Primary,Lupane,P3,-18.58225,28.26893
12360,MATSHAKAYILE PR.,Matabeleland North,Primary,Lupane,P3,-18.81019,27.97663
12362,LUPAKA ,Matabeleland North,Primary,Lupane,P3,-18.77814,27.8955
12364,INSIKA (MPAHLWA 3) PR.,Matabeleland North,Primary,Lupane,P3,-18.69959,28.14953
12365,MPAHLWA 2,Matabeleland North,Primary,Lupane,P3,-18.75853,28.14892
12366,MZOLA 52,Matabeleland North,Primary,Lupane,P3,-18.45671,27.72636
12367,SOBENDLE,Matabeleland North,Primary,Lupane,P3,-18.60566,27.51774
12368,NZALIKWA,Matabeleland North,Primary,Lupane,P3,-18.79029,28.29502
12369,MAKEKE,Matabeleland North,Primary,Lupane,P3,-18.66257,28.2445
12370,TSHEBETSHEBE PR.,Matabeleland North,Primary,Lupane,P3,-18.79995,28.04958
12371,NGCONO,Matabeleland North,Primary,Lupane,P3,-18.56466,28.06296
12372,MZOLA 27 PR.,Matabeleland North,Primary,Lupane,P3,-18.53747,27.56268
12373,DIKILI,Matabeleland North,Primary,Tsholotsho,P3,-20.06182,27.77061
12374,SIYANGAYA,Matabeleland North,Primary,Tsholotsho,P3,-19.94513,27.73188
12375,NANDA,Matabeleland North,Primary,Tsholotsho,P3,-19.86161,27.55725
12376,ZIBALONGWE,Matabeleland North,Primary,Tsholotsho,P3,-19.8353,27.47059
12377,MAKAZA,Matabeleland North,Primary,Tsholotsho,P3,-19.93378,27.63783
12378,GONYE SDA,Matabeleland North,Primary,Nkayi,P3,-18.88115,28.74108
12379,MATJUDULA,Matabeleland North,Primary,Tsholotsho,P3,-19.85006,27.70849
12380,GWAMAYAYA SDA,Matabeleland North,Primary,Nkayi,P3,-18.70904,28.6304
12381,MTSHABI,Matabeleland North,Primary,Nkayi,P3,-18.75145,28.73512
12382,SKOPO SDA,Matabeleland North,Primary,Nkayi,P3,-18.78353,28.58519
12383,SIPEPA,Matabeleland North,Primary,Tsholotsho,P3,-19.28462,27.65705
12384,TSHABANDA,Matabeleland North,Primary,Tsholotsho,P3,-20.12225,27.87179
12385,SOLUSWE,Matabeleland North,Primary,Tsholotsho,P3,-19.92967,27.80535
12386,TSHITHATSHAWA,Matabeleland North,Primary,Tsholotsho,P3,-19.69436,27.43142
12387,ZIGA,Matabeleland North,Primary,Tsholotsho,P3,-19.21536,27.46446
12388,MGUZA SDA,Bulawayo,Primary,Imbizo,P1,-20.16661,28.68315
12389,MKHOMBO,Matabeleland North,Primary,Lupane,P3,-19.11322,27.73981
12390,SAMAHURU SDA PRY,Matabeleland North,Primary,Tsholotsho,P3,-19.49112,27.16841
12391,NEMANE,Matabeleland North,Primary,Tsholotsho,P3,-19.80232,27.5319
12392,MZOLA 55,Matabeleland North,Primary,Lupane,P3,-18.47691,27.67245
12393,JIBA,Matabeleland North,Primary,Bubi,P3,-19.39214,28.32109
12394,HYDE PARK,Bulawayo,Primary,Khami,P3,-20.1066,28.47163
12395,TURK MINE,Matabeleland North,Primary,Bubi,P3,-19.70805,28.79141
12396,CEMENT,Bulawayo,Primary,Imbizo,P3,-20.11948,28.6836
12397,NYAMANDLOVU,Matabeleland North,Primary,Umguza,P3,-19.86154,28.2635
12398,SIABUWA ,Matabeleland North,Primary,Binga,P3,-17.47059,28.0322
12399,GWAAI PRIMARY  SCHOOL,Matabeleland North,Primary,Tsholotsho,P3,-19.27951,27.68137
12400,JIMILA PRIMARY SCHOOL,Matabeleland North,Primary,Tsholotsho,P3,-19.50867,27.71387
12401,MANQE,Matabeleland North,Primary,Tsholotsho,P3,-19.74978,27.66232
12402,MKUBAZI,Matabeleland North,Primary,Tsholotsho,P3,-19.6267,27.6801
12403,DIBUTIBU,Matabeleland North,Primary,Tsholotsho,P3,-19.1443,27.64754
12404,KAPANE,Matabeleland North,Primary,Tsholotsho,P3,-19.25816,27.515
12405,MPANEDZIBA,Matabeleland North,Primary,Tsholotsho,P3,-19.47695,27.5608
12406,BEMBA,Matabeleland North,Primary,Tsholotsho,P3,-19.45489,27.27396
12407,NGAMO,Matabeleland North,Primary,Tsholotsho,P3,-19.13407,27.45607
12408,MATUPULA,Matabeleland North,Primary,Tsholotsho,P3,-19.42171,27.66555
12409,MCETSHWA,Matabeleland North,Primary,Tsholotsho,P3,-19.34121,27.58892
12410,SANDAWANA,Matabeleland North,Primary,Tsholotsho,P3,-19.6866,27.36329
12411,CHEFUNYE,Matabeleland North,Primary,Tsholotsho,P3,-20.10134,27.79867
12412,MALANDA,Matabeleland North,Primary,Tsholotsho,P3,-19.84034,27.6401
12413,MATE,Matabeleland North,Primary,Tsholotsho,P3,-20.02036,27.89088
12414,MBALIBALI,Matabeleland North,Primary,Tsholotsho,P3,-19.97893,27.85731
12415,SHABA,Matabeleland North,Primary,Tsholotsho,P3,-20.04372,27.72162
12416,DINDE,Matabeleland North,Primary,Hwange,P3,-18.38697,26.73108
12417,NELUSWI,Matabeleland North,Primary,Hwange,P3,-18.05497,26.22143
12418,DINGANI,Matabeleland North,Primary,Hwange,P3,-18.52831,26.88571
12419,SIMANGANI,Matabeleland North,Primary,Hwange,P3,-18.09662,26.74797
12420,GURAMBIRA,Matabeleland North,Primary,Hwange,P3,-18.44698,26.86572
12421,TINDE,Matabeleland North,Primary,Binga,P3,-18.23524,27.16973
12422,CHEWUMBA,Matabeleland North,Primary,Hwange,P3,-18.09804,26.07939
12423,CHIMBOMBO,Matabeleland North,Primary,Hwange,P3,-18.10502,25.95717
12424,NDIMAKULE,Matabeleland North,Primary,Hwange,P3,-18.13365,26.07278
12425,CHISUMA,Matabeleland North,Primary,Hwange,P3,-18.01169,25.9616
12426,ZRP ROSS CAMP,Bulawayo,Primary,Bulawayo Central,P2,-20.14812,28.57504
12427,IMBIZO GARRISON ,Bulawayo,Primary,Imbizo,P2,-20.1291,28.7762
12428,MABINGA,Matabeleland North,Primary,Hwange,P3,-18.33341,26.47194
12429,LWENDULU,Matabeleland North,Primary,Hwange,P3,-18.35455,26.49325
12430,SIR HUMPHREY GIBBS,Matabeleland North,Primary,Hwange,P3,-18.36507,26.43176
12431,MAKWIKA,Matabeleland North,Primary,Hwange,P2,-18.41947,26.40772
12432,CHEZHOU,Matabeleland North,Primary,Hwange,P3,-18.56188,26.8361
12433,NEMBE,Matabeleland North,Primary,Tsholotsho,P3,-19.6631,27.70802
12434,ULUTHO,Matabeleland North,Primary,Lupane,P3,-18.99855,28.04708
12435,INDUNA,Bulawayo,Primary,Imbizo,P3,-20.11553,28.7505
12436,BETHESDA,Matabeleland North,Primary,Hwange,P3,-18.11253,26.01021
12437,MANJOLO SPRINGS,Matabeleland North,Primary,Binga,P3,-17.75007,27.40414
12438,MKAUZANENI,Matabeleland North,Primary,Tsholotsho,P3,-19.57452,27.0586
12439,SINAMPANDE,Matabeleland North,Primary,Binga,P3,-17.48101,27.94828
12440,SIANSUNDU,Matabeleland North,Primary,Binga,P3,-17.98007,27.25082
12441,SIAMUPA,Matabeleland North,Primary,Binga,P3,-17.19901,28.04339
12442,MWEMBA,Matabeleland North,Primary,Hwange,P3,-18.19303,26.59395
12443,PHUMAKANYE,Matabeleland North,Primary,Lupane,P3,-19.01934,27.72866
12444,ST THERESA,Matabeleland North,Primary,Hwange,P2,-18.31775,27.04767
12445,SABA,Matabeleland North,Primary,Binga,P3,-18.01432,27.12379
12446,LUBIMBI 1  PRIMARY,Matabeleland North,Primary,Binga,P3,-18.44798,27.33447
12447,MBUMA,Matabeleland North,Primary,Nkayi,P3,-18.94026,28.4402
12448,SIANUNGU,Matabeleland North,Primary,Binga,P3,-18.03897,27.56807
12449,BUTABUBILI PRY,Matabeleland North,Primary,Tsholotsho,P3,-19.76577,27.21785
12450,NSENGA HILL,Matabeleland North,Primary,Binga,P3,-17.71525,27.53771
12451,MUNUNA,Matabeleland North,Primary,Hwange,P3,-18.14414,26.27931
12452,JABULA PRIMARY,Matabeleland North,Primary,Hwange,P3,-18.0207,26.09423
12453,SINAMAGONDE PRIMARY,Matabeleland North,Primary,Binga,P3,-18.01017,27.86356
12454,KARIYANGWE PRIMARY,Matabeleland North,Primary,Binga,P3,-17.9708,27.53406
12455,EMHLANGENI,Matabeleland North,Primary,Bubi,P3,-19.6633,28.86572
12456,SIKENTE,Matabeleland North,Primary,Tsholotsho,P3,-19.78834,27.35119
12457,SAMENDE PRIMARY,Matabeleland North,Primary,Binga,P3,-17.67754,27.45956
12458,BULAWAYO KRAAL,Matabeleland North,Primary,Binga,P3,-17.77594,27.32481
12459,SONGWA PRIMARY,Matabeleland North,Primary,Hwange,P3,-18.40921,26.95068
12460,BOREHOLE 36,Matabeleland North,Primary,Hwange,P3,-18.04954,25.98678
12461,JOSHUA MQABUKO NKOMO INTE,Bulawayo,Primary,Reigate,P3,-20.01175,28.62747
12462,ZAMBEZI PRIMARY,Matabeleland North,Primary,Binga,P3,-17.87967,27.15973
12463,MLEVU,Matabeleland North,Primary,Tsholotsho,P3,-19.2679,27.43759
12464,NONO,Matabeleland North,Primary,Lupane,P3,-18.50187,27.72751
12465,SIZEMBA PRIMARY,Matabeleland North,Primary,Binga,P3,-17.15139,28.11152
12466,SEMBEULE,Matabeleland North,Primary,Nkayi,P3,-18.60417,29.05448
12467,KWESENGULUBE ,Matabeleland North,Primary,Nkayi,P3,-18.60451,28.92576
12468,NTULULA,Matabeleland North,Primary,Tsholotsho,P3,-19.77188,27.48375
12469,JUNAMINA PRIMARY,Matabeleland North,Primary,Binga,P3,-17.93983,27.22645
12470,TSHIBIZINA,Matabeleland North,Primary,Tsholotsho,P3,-19.53636,27.27638
12471,MSENAMPONGO PRIMARY,Matabeleland North,Primary,Binga,P3,-17.64321,27.44669
12472,UMGUSA PRIMARY,Bulawayo,Primary,Reigate,P3,-20.08503,28.6327
12473,INDLOVU IYANYATHELA,Bulawayo,Primary,Reigate,P3,,
12474,NHLANGANO,Matabeleland North,Primary,Tsholotsho,P3,-19.8412,27.86376
12475,TSHANKE,Matabeleland North,Primary,Nkayi,P3,-19.21156,28.83787
12476,SAWMILLS PRIMARY,Matabeleland North,Primary,Umguza,P3,-19.58561,28.0468
12477,SOMAKANTANA,Matabeleland North,Primary,Nkayi,P3,-18.7037,28.40255
12478,PASHU PRIMARY,Matabeleland North,Primary,Binga,P3,-18.20292,27.38888
12479,DINYANE,Matabeleland North,Primary,Tsholotsho,P3,-19.89093,27.76402
12480,MBUHULU,Matabeleland North,Primary,Tsholotsho,P3,-19.50991,27.39025
12481,KABUBA PRIMARY,Matabeleland North,Primary,Binga,P3,-17.9841,27.72985
12482,PELANDABA PRY,Matabeleland North,Primary,Tsholotsho,P3,-19.57593,26.99037
12483,MAKHASANE PRIMARY,Matabeleland North,Primary,Nkayi,P3,-18.65462,29.02805
12484,NYAMAZANA,Matabeleland North,Primary,Nkayi,P3,-18.56923,28.47421
12485,LUBU ,Matabeleland North,Primary,Binga,P3,-17.92501,27.53588
12486,WONDOLA,Matabeleland North,Primary,Tsholotsho,P3,-19.74185,27.59705
12487,MFANYANA PRIMARY,Matabeleland North,Primary,Umguza,P3,-20.02727,28.88493
12488,SINANSENKWE PRIMARY,Matabeleland North,Primary,Binga,P3,-17.54687,27.90673
12489,KALUNGWIZI ,Matabeleland North,Primary,Binga,P3,-17.46654,28.19987
12490,SIKUMBI,Matabeleland North,Primary,Hwange,P3,-18.00095,26.17457
12491,BINGA PRIMARY,Matabeleland North,Primary,Binga,P3,-17.61932,27.35616
12492,KAMATIVI,Matabeleland North,Primary,Hwange,P3,-18.30636,27.05504
12493,MPILO,Matabeleland North,Primary,Tsholotsho,P3,-19.67646,26.96724
12494,GAZA PRIMARY,Matabeleland North,Primary,Binga,P3,-17.89491,27.23493
12495,TUNKE,Matabeleland North,Primary,Nkayi,P3,-19.12924,28.6612
12496,PELANDABA SDA,Bulawayo,Primary,Mzilikazi,P2,-20.14568,28.52271
12497,ELITSHENI,Matabeleland North,Primary,Bubi,P3,-19.41578,28.3925
12498,KUTSHWA PRIMARY,Matabeleland North,Primary,Lupane,P3,-18.57169,28.12323
12499,DOPOTA,Matabeleland North,Primary,Hwange,P3,-18.54365,27.00559
12500,NAGANGALA ,Matabeleland North,Primary,Binga,P3,-17.48224,27.95962
12501,MAIN CAMP PRIMARY,Matabeleland North,Primary,Hwange,P3,-18.73322,26.95458
12502,CHESA FOREST PRIMARY,Matabeleland North,Primary,Umguza,P3,-20.08383,28.21035
12503,MATHENDELE,Matabeleland North,Primary,Nkayi,P3,-19.02129,28.85088
12504,DONGAMUZI PRIMARY,Matabeleland North,Primary,Lupane,P3,-18.41346,27.45982
12505,KHAMI ,Bulawayo,Primary,Khami,P3,-20.06484,28.39737
12506,MULINDI PRIMARY,Matabeleland North,Primary,Binga,P3,-18.15311,27.47469
12507,MAXIM HILL PRIMARY,Matabeleland North,Primary,Umguza,P3,-20.04856,28.74025
12508,SINAMSANGA PRIMARY,Matabeleland North,Primary,Binga,P3,-17.10787,27.98858
12509,GUGA PRIMARY,Matabeleland North,Primary,Lupane,P3,-18.43641,27.57651
12510,AISLEBY,Bulawayo,Primary,Reigate,P3,-20.05703,28.56163
12511,GWAAI VALLEY PRIMARY,Matabeleland North,Primary,Lupane,P3,-18.60597,27.17686
12512,CROSBY ,Matabeleland North,Primary,Umguza,P3,-19.82243,28.44421
12513,DUNDUBALA,Matabeleland North,Primary,Umguza,P3,-19.67105,28.40322
12514,PAMPOENPOORT ,Matabeleland North,Primary,Umguza,P3,-19.90515,28.55431
12515,DROMOLAND,Matabeleland North,Primary,Bubi,P3,-19.62742,28.96664
12516,MAJAHA  PRIMARY,Matabeleland North,Primary,Nkayi,P3,-19.08692,28.53445
12517,ST THOMAS,Matabeleland North,Primary,Nkayi,P3,-19.23515,28.75658
12518,MAHLOTOVA PRIMARY,Matabeleland North,Primary,Umguza,P3,-19.79689,28.46599
12519,REDBANK ,Bulawayo,Primary,Khami,P3,-19.9732,28.34394
12520,MBUYAZWE,Bulawayo,Primary,Khami,P3,-20.00275,28.47511
12521,KOMAYANGA ,Matabeleland North,Primary,Nkayi,P3,-18.88336,28.64087
12522,PERCY IBBOTSON,Bulawayo,Primary,Khami,P2,-20.10637,28.52024
12523,SEBHUMANE,Matabeleland North,Primary,Nkayi,P3,-18.67872,28.49246
12524,MJENA,Matabeleland North,Primary,Nkayi,P3,-18.94193,28.58759
12525,NTUTHUKO PRIMARY,Matabeleland North,Primary,Lupane,P3,-18.53508,27.87222
12526,SEFULA PRIMARY,Matabeleland North,Primary,Lupane,P3,-18.35559,27.98289
12527,MAJIJI,Matabeleland North,Primary,Bubi,P3,-19.36809,28.39629
12528,MUCHESU PRIMARY,Matabeleland North,Primary,Binga,P3,-17.85479,27.59583
12529,CARMEL,Bulawayo,Primary,Reigate,P1,-20.14524,28.59291
12530,ST THOMAS AQUINAS,Bulawayo,Primary,Bulawayo Central,P3,-20.14787,28.62178
12531,FAIRVIEW,Bulawayo,Primary,Bulawayo Central,P1,-20.1408,28.62558
12532,DOMINICAN CONVENT,Bulawayo,Primary,Bulawayo Central,P3,-20.15523,28.57774
12533,SIHLENGENI,Matabeleland North,Primary,Nkayi,P3,-18.75136,28.67431
12534,MANYANDA,Matabeleland North,Primary,Binga,P3,-18.29198,27.31789
12535,NATA,Matabeleland North,Primary,Tsholotsho,P3,-19.99011,27.63445
12536,GEGEMA,Matabeleland North,Primary,Lupane,P3,-18.43573,27.79386
12537,KATSHANA PRIMARY,Matabeleland North,Primary,Lupane,P3,-18.70495,28.03985
12538,MTSHAYELI,Matabeleland North,Primary,Tsholotsho,P3,-19.30588,27.31148
12539,MUPAMBE PRIMARY,Matabeleland North,Primary,Binga,P3,-18.09496,27.07358
12540,KENYANDAVU PRIMARY,Matabeleland North,Primary,Lupane,P3,-18.31469,27.98025
12541,JABULISA ,Matabeleland North,Primary,Nkayi,P3,-18.56722,28.71054
12542,WHITESTONE,Bulawayo,Primary,Imbizo,P2,-20.21144,28.61714
12543,MADABU,Matabeleland North,Primary,Tsholotsho,P3,-19.94471,27.5798
12544,SIMATELELE ,Matabeleland North,Primary,Binga,P3,-17.78112,27.2564
12545,NDAMULENI ,Matabeleland North,Primary,Lupane,P3,-18.93013,27.94824
12546,MBONDO,Matabeleland North,Primary,Lupane,P3,-18.70751,28.11361
12547,TSHONGOGWANA PRIMARY,Matabeleland North,Primary,Lupane,P3,-18.63437,27.89261
12548,DOLANKOMBE PRIMARY,Matabeleland North,Primary,Nkayi,P3,-19.22137,28.7058
12549,CHIBILA PRIMARY,Matabeleland North,Primary,Binga,P3,-18.19264,27.7607
12550,CHINEGO ,Matabeleland North,Primary,Binga,P3,-18.26499,27.2485
12551,CHININGA PRIMARY,Matabeleland North,Primary,Binga,P3,-17.6785,27.66412
12552,LUBIMBI NO. 2 PRIMARY,Matabeleland North,Primary,Binga,P3,-18.47403,27.27577
12553,CHINONGE PRIMARY,Matabeleland North,Primary,Binga,P3,-18.22906,27.5941
12554,CHITETE II ,Matabeleland North,Primary,Binga,P3,-17.64889,27.72129
12555,GWANGWALIBA PRIMARY,Matabeleland North,Primary,Binga,P3,-18.05573,27.6712
12556,LUBANDA PRIMARY,Matabeleland North,Primary,Binga,P3,-18.16341,27.02301
12557,MALALIYA ,Matabeleland North,Primary,Binga,P3,-18.33117,27.2128
12558,SINAMWENDA  PRIMARY SCHOOL,Matabeleland North,Primary,Binga,P3,-17.25686,28.00509
12559,MONDE PRIMARY,Matabeleland North,Primary,Hwange,P3,-18.0169,25.84747
12560,SOMTHANYELO,Matabeleland North,Primary,Nkayi,P3,-18.59219,28.50031
12561,MHLABUYATSHISA,Matabeleland North,Primary,Nkayi,P3,-18.75162,28.84596
12562,JENGWE ,Matabeleland North,Primary,Nkayi,P3,-18.70789,28.88996
12563,ZIMDABULE PRIMARY,Matabeleland North,Primary,Umguza,P3,-19.6878,28.01515
12564,CHUUZYA PRIMARY,Matabeleland North,Primary,Binga,P3,-18.06455,27.90139
12565,LUUNGA PRIMARY,Matabeleland North,Primary,Binga,P3,-17.13067,28.01079
12566,LUMBORA,Matabeleland North,Primary,Hwange,P3,-18.04617,26.38484
12567,LUSECHE,Matabeleland North,Primary,Hwange,P3,-18.26861,26.62485
12568,MASHALA,Matabeleland North,Primary,Hwange,P3,-18.22252,26.52853
12569,SIMAKADE,Matabeleland North,Primary,Hwange,P3,-18.04855,26.02139
12570,SIDINDA,Matabeleland North,Primary,Hwange,P3,-18.07172,26.50155
12571,BOREHOLE 42,Matabeleland North,Primary,Lupane,P3,-18.47243,27.89754
12572,KAMOMBO PRIMARY,Matabeleland North,Primary,Binga,P3,-18.46741,27.38229
12573,KANA 6 PRIMARY,Matabeleland North,Primary,Lupane,P3,-18.53793,27.95287
12574,SEBUNGWE MOUTH PRIMARY,Matabeleland North,Primary,Binga,P3,-17.81292,27.20399
12575,NAKALUBA PRIMARY,Matabeleland North,Primary,Binga,P3,-18.04696,27.98063
12576,SOMGOLO ,Matabeleland North,Primary,Lupane,P3,-19.1521,27.89971
12577,BUDA,Matabeleland North,Primary,Umguza,P3,-19.57632,27.99579
12578,DELI PRIMARY,Matabeleland North,Primary,Umguza,P3,-19.74255,28.14976
12579,MUCHENI PRIMARY,Matabeleland North,Primary,Binga,P3,-17.57396,27.82168
12580,MAACHA,Matabeleland North,Primary,Binga,P3,,
12581,MDLAWUZWENI,Matabeleland North,Primary,Nkayi,P3,-19.00883,28.7829
12582,MALUBE PRIMARY,Matabeleland North,Primary,Binga,P3,-17.45063,28.10013
12583,MATSHOKOTSHA,Matabeleland North,Primary,Lupane,P3,-18.44138,27.66317
12584,MENYEZWA,Matabeleland North,Primary,Lupane,P3,-18.76428,27.54265
12585,THOKOZANI,Matabeleland North,Primary,Lupane,P3,-18.52874,27.52469
12586,JAKALASI PRIMARY SCHOOL,Matabeleland North,Primary,Tsholotsho,P3,-19.25418,27.58248
